close,day,high,low,open,volume
105.640,2016-09-28,105.640,105.480,105.480,283060
105.600,2016-09-29,105.610,105.380,105.400,263450
105.850,2016-09-30,105.850,105.560,105.790,352340
106.850,2016-10-10,106.970,105.850,105.850,434370
106.760,2016-10-11,106.780,106.730,106.780,126030
106.690,2016-10-12,106.690,106.360,106.500,507170
106.850,2016-10-13,106.850,106.500,106.500,257300
107.060,2016-10-14,107.270,106.840,106.840,607580
107.070,2016-10-17,107.170,106.870,107.010,241590
106.940,2016-10-18,107.200,106.940,107.000,147390
107.450,2016-10-19,107.870,106.900,107.180,241750
108.070,2016-10-20,108.270,107.500,107.510,113010
108.290,2016-10-21,108.420,108.140,108.150,620930
107.650,2016-10-24,108.270,107.650,108.270,120370
107.670,2016-10-25,107.700,107.600,107.700,110820
106.930,2016-10-26,107.400,106.900,107.400,1428650
107.600,2016-10-27,107.600,106.000,106.000,957250
107.810,2016-10-28,107.890,107.700,107.710,651840
107.700,2016-10-31,107.800,107.280,107.800,2914890
107.150,2016-11-01,107.490,107.150,107.480,144900
107.020,2016-11-02,107.590,106.930,107.590,151470
107.260,2016-11-03,107.500,107.200,107.340,1262530
107.320,2016-11-04,107.480,107.300,107.310,381300
107.150,2016-11-07,107.360,107.030,107.360,19160
106.210,2016-11-08,107.020,105.870,107.020,1090790
106.470,2016-11-09,107.000,106.110,106.320,151540
105.420,2016-11-10,106.010,105.220,106.010,1012800
104.800,2016-11-11,105.430,104.550,105.390,169930
104.660,2016-11-14,105.100,104.560,104.560,4650
103.550,2016-11-15,104.540,103.550,104.470,230690
103.400,2016-11-16,104.110,103.400,103.700,157660
102.480,2016-11-17,103.260,99.400,103.260,992410
102.640,2016-11-18,103.070,102.190,102.470,429260
102.630,2016-11-21,102.960,102.630,102.920,106790
103.000,2016-11-22,103.300,102.710,102.710,422740
104.030,2016-11-23,104.030,102.830,103.000,508220
104.030,2016-11-24,104.500,103.580,104.500,619590
104.460,2016-11-25,104.460,103.860,104.160,435360
104.280,2016-11-28,105.270,104.110,104.110,965610
103.400,2016-11-29,104.830,103.400,104.500,412180
103.000,2016-11-30,104.090,102.430,103.530,418780
102.180,2016-12-01,103.500,102.130,103.380,721540
102.250,2016-12-02,102.500,102.020,102.500,433830
101.830,2016-12-05,102.520,101.830,102.040,135110
100.890,2016-12-06,101.850,100.760,101.850,239340
100.760,2016-12-07,101.250,100.640,100.640,237900
101.410,2016-12-08,101.690,101.190,101.220,1033820
101.040,2016-12-09,101.400,100.960,101.400,102610
99.900,2016-12-12,101.000,99.600,101.000,146900
98.850,2016-12-13,100.000,98.700,100.000,363440
98.420,2016-12-14,99.500,98.310,99.500,218220
95.600,2016-12-15,98.380,95.330,98.380,133900
95.230,2016-12-16,96.450,95.000,95.550,374780
93.700,2016-12-19,95.200,93.520,95.010,424280
93.500,2016-12-20,94.000,93.180,93.580,331460
94.450,2016-12-21,94.460,93.750,94.000,601830
95.200,2016-12-22,95.530,94.410,94.410,104320
96.230,2016-12-23,96.310,95.320,95.350,164060
96.130,2016-12-26,96.330,95.900,96.180,87380
95.780,2016-12-27,96.250,92.230,96.010,97620
96.000,2016-12-28,96.290,95.280,95.280,191790
97.200,2016-12-29,97.490,96.000,96.000,191540
98.370,2016-12-30,98.490,96.550,96.550,175810
98.100,2017-01-03,98.460,97.520,98.370,96200
98.090,2017-01-04,98.240,97.870,98.050,43720
97.930,2017-01-05,98.120,97.120,98.120,41690
97.730,2017-01-06,97.930,97.560,97.840,27800
97.740,2017-01-09,97.830,97.550,97.600,11000
97.910,2017-01-10,98.280,97.610,97.850,9910
97.580,2017-01-11,97.760,97.400,97.600,19450
97.650,2017-01-12,97.660,97.400,97.500,5050
97.700,2017-01-13,97.700,97.650,97.650,8970
97.560,2017-01-16,97.770,97.470,97.610,3710
97.000,2017-01-17,97.360,96.730,97.160,16800
96.910,2017-01-18,97.000,96.900,97.000,17350
96.860,2017-01-19,96.950,96.630,96.950,22820
97.040,2017-01-20,97.040,96.870,96.990,27880
96.970,2017-01-23,96.990,96.580,96.670,5980
96.850,2017-01-24,97.050,96.850,96.970,1580
96.300,2017-01-25,97.000,96.010,97.000,17860
96.100,2017-01-26,96.520,96.080,96.520,24030
95.490,2017-02-03,96.160,95.340,96.160,41460
94.850,2017-02-06,95.200,94.530,95.200,16710
94.520,2017-02-07,94.930,94.290,94.930,65170
94.400,2017-02-08,94.700,94.380,94.670,16400
94.640,2017-02-09,94.660,94.320,94.320,34160
94.630,2017-02-10,94.640,94.550,94.630,24110
94.320,2017-02-13,94.550,94.320,94.520,119320
94.160,2017-02-14,94.300,94.160,94.300,39030
94.100,2017-02-15,94.280,94.000,94.280,30330
94.050,2017-02-16,94.180,94.000,94.160,33800
94.240,2017-02-17,94.370,94.100,94.110,194040
94.590,2017-02-20,94.630,94.140,94.140,117960
94.400,2017-02-21,94.480,94.260,94.480,167150
94.610,2017-02-22,94.610,94.220,94.400,51360
94.650,2017-02-23,94.720,94.500,94.630,33280
94.790,2017-02-24,94.890,94.710,94.890,7550
94.600,2017-02-27,94.800,94.600,94.600,3660
94.580,2017-02-28,94.710,94.530,94.710,73450
94.250,2017-03-01,94.590,94.250,94.500,22520
94.250,2017-03-02,94.400,94.160,94.160,2220
94.410,2017-03-03,94.450,94.250,94.250,8520
94.330,2017-03-06,94.500,94.160,94.160,1850
94.440,2017-03-07,94.440,94.300,94.330,20690
94.300,2017-03-08,94.450,94.280,94.440,8330
93.980,2017-03-09,94.190,93.940,94.180,20400
93.980,2017-03-10,93.980,93.960,93.980,3810
93.940,2017-03-13,93.960,93.910,93.950,7900
93.990,2017-03-14,94.100,93.880,93.880,36300
93.960,2017-03-15,94.000,93.940,94.000,1500
94.240,2017-03-16,94.300,93.810,94.160,134450
94.170,2017-03-17,94.260,94.160,94.180,2800
94.130,2017-03-20,94.270,94.100,94.150,1940
94.100,2017-03-21,94.110,93.900,94.020,12610
94.000,2017-03-22,94.350,93.810,93.810,16960
94.050,2017-03-23,94.180,93.860,94.000,36560
94.330,2017-03-24,94.350,93.980,93.980,41660
94.400,2017-03-27,94.500,94.140,94.310,35010
94.300,2017-03-28,94.500,94.300,94.370,70460
94.500,2017-03-29,94.600,94.010,94.090,22540
94.250,2017-03-30,94.480,94.180,94.470,31170
94.510,2017-03-31,94.520,94.170,94.170,92470
94.520,2017-04-05,94.820,94.450,94.540,170290
94.620,2017-04-06,94.620,94.620,94.620,20
95.220,2017-04-07,95.250,94.660,94.660,128460
95.150,2017-04-10,95.210,94.970,94.970,16000
94.940,2017-04-11,95.070,94.700,94.950,181650
95.160,2017-04-12,95.290,95.000,95.000,62720
95.700,2017-04-13,96.110,95.190,96.110,94250
95.580,2017-04-14,96.350,95.290,96.000,43470
95.140,2017-04-17,95.200,95.000,95.140,8600
95.090,2017-04-18,95.210,94.910,95.210,1080
95.180,2017-04-19,95.340,94.510,94.510,2390
95.000,2017-04-20,95.660,94.780,94.920,6540
94.980,2017-04-21,95.140,94.740,95.140,8620
94.780,2017-04-24,94.970,94.300,94.970,3660
94.510,2017-04-25,94.760,94.000,94.180,13680
94.140,2017-04-26,94.520,93.900,94.500,15790
93.800,2017-04-27,93.940,93.800,93.940,18440
93.800,2017-04-28,93.800,93.750,93.800,36700
93.700,2017-05-02,93.800,93.640,93.640,11360
93.680,2017-05-03,93.690,93.500,93.690,1920
93.100,2017-05-04,93.410,93.030,93.410,7740
93.140,2017-05-05,93.240,92.310,93.240,2430
93.180,2017-05-08,93.750,92.650,93.080,1030
92.760,2017-05-09,92.800,92.760,92.800,2080
92.490,2017-05-10,92.720,92.300,92.720,25490
92.310,2017-05-11,93.260,92.160,93.260,9370
92.120,2017-05-12,92.350,91.900,92.320,27390
91.900,2017-05-15,92.240,91.900,92.240,7480
91.800,2017-05-16,92.100,91.760,92.100,6680
91.530,2017-05-17,92.200,91.420,92.080,45230
91.590,2017-05-18,91.600,91.330,91.590,35990
91.180,2017-05-19,91.400,91.110,91.110,25590
91.080,2017-05-22,91.260,91.000,91.260,30390
90.990,2017-05-23,91.190,90.990,91.080,12630
90.840,2017-05-24,91.060,90.840,90.990,10280
90.840,2017-05-25,91.020,90.830,91.020,14930
90.830,2017-05-26,91.000,90.820,90.990,105890
91.170,2017-05-31,91.170,90.870,90.910,14830
90.840,2017-06-01,91.160,90.840,91.160,10830
91.180,2017-06-02,91.180,90.910,90.910,9040
91.290,2017-06-05,91.300,90.870,91.280,4060
91.440,2017-06-06,91.500,91.400,91.440,21700
91.550,2017-06-07,91.570,91.340,91.500,28800
91.430,2017-06-08,91.650,91.430,91.650,10730
91.670,2017-06-09,91.670,91.430,91.440,35090
92.310,2017-06-12,92.310,91.670,91.670,130390
92.160,2017-06-13,92.510,91.920,92.040,387680
92.600,2017-06-14,92.610,91.930,92.350,468410
92.650,2017-06-15,93.000,92.440,92.780,114620
92.410,2017-06-16,92.540,92.210,92.540,301260
92.800,2017-06-19,92.800,92.570,92.570,1253200
92.890,2017-06-20,92.890,92.790,92.800,1621110
92.780,2017-06-21,92.880,92.700,92.700,123950
92.600,2017-06-22,92.870,92.500,92.520,7830
92.970,2017-06-23,92.970,92.390,92.600,1220
92.510,2017-06-26,92.690,92.260,92.690,41340
92.770,2017-06-27,92.770,92.360,92.510,129650
92.590,2017-06-28,92.590,92.470,92.510,296540
92.430,2017-06-29,92.500,92.350,92.490,198170
92.200,2017-06-30,92.260,92.150,92.250,21300
92.030,2017-07-03,92.300,92.030,92.300,1740
92.090,2017-07-04,92.820,92.080,92.500,8730
92.240,2017-07-05,92.250,91.830,91.830,54180
92.320,2017-07-06,92.320,92.150,92.230,19240
92.220,2017-07-07,92.290,92.210,92.210,11730
92.290,2017-07-10,92.290,92.020,92.020,60360
92.360,2017-07-11,92.360,92.210,92.210,28810
92.430,2017-07-12,92.560,92.370,92.370,67220
92.370,2017-07-13,92.510,92.370,92.410,10240
92.280,2017-07-14,92.360,92.230,92.360,27390
92.230,2017-07-17,92.330,92.220,92.280,86770
91.990,2017-07-18,92.260,91.900,92.260,231260
91.950,2017-07-19,92.000,91.900,92.000,13840
92.070,2017-07-20,92.070,91.910,91.910,50710
91.800,2017-07-21,92.030,91.800,92.000,66310
91.700,2017-07-24,92.230,91.600,92.130,225120
91.530,2017-07-25,91.710,91.490,91.650,177060
91.350,2017-07-26,91.500,91.340,91.500,8630
91.410,2017-07-27,91.450,91.000,91.070,27580
91.530,2017-07-28,91.690,91.200,91.450,143650
91.250,2017-07-31,91.520,91.170,91.290,15810
91.250,2017-08-01,91.250,91.210,91.250,3500
91.190,2017-08-02,91.370,91.170,91.240,22820
91.190,2017-08-03,91.250,91.150,91.200,76190
91.210,2017-08-04,91.270,91.160,91.260,21410
91.210,2017-08-07,91.260,91.130,91.210,6390
91.050,2017-08-08,91.140,91.020,91.130,5410
91.030,2017-08-09,91.100,90.970,91.050,14810
91.020,2017-08-10,91.260,90.920,91.260,1540
90.880,2017-08-11,90.940,90.870,90.880,62620
90.880,2017-08-14,90.950,90.660,90.800,74790
90.880,2017-08-15,90.970,90.820,90.970,5810
90.660,2017-08-16,90.900,90.660,90.820,7540
90.600,2017-08-17,90.700,90.600,90.700,5020
90.490,2017-08-18,90.650,90.460,90.650,10640
90.090,2017-08-21,90.470,90.090,90.470,10840
89.460,2017-08-22,90.090,89.460,90.090,55070
89.460,2017-08-23,89.590,89.450,89.590,17760
89.000,2017-08-24,89.470,89.000,89.420,12410
88.940,2017-08-25,89.100,88.850,89.000,31340
88.890,2017-08-28,89.300,88.020,88.900,17800
88.830,2017-08-29,88.900,88.780,88.900,4430
88.890,2017-08-30,88.890,88.810,88.880,6510
88.870,2017-08-31,88.880,88.820,88.880,4800
88.910,2017-09-01,89.010,88.870,88.970,69830
88.810,2017-09-04,89.000,88.810,88.990,10320
88.440,2017-09-05,88.810,88.430,88.810,38330
88.560,2017-09-06,88.570,88.350,88.490,30230
88.660,2017-09-07,88.660,88.400,88.560,98160
88.920,2017-09-08,88.920,88.550,88.650,53100
88.890,2017-09-11,89.380,88.800,88.820,26270
88.810,2017-09-12,88.890,88.720,88.890,5150
88.700,2017-09-13,88.820,88.520,88.810,13670
88.640,2017-09-14,88.950,88.640,88.700,44300
88.570,2017-09-15,88.700,88.480,88.680,89280
88.350,2017-09-18,88.520,88.070,88.520,12060
88.230,2017-09-19,88.470,88.160,88.450,30950
88.230,2017-09-20,88.350,88.170,88.170,105700
88.220,2017-09-21,88.280,88.210,88.250,45520
88.300,2017-09-22,88.300,88.200,88.300,50640
88.510,2017-09-25,88.580,88.250,88.360,597470
88.550,2017-09-26,88.550,88.390,88.400,41960
88.400,2017-09-27,88.440,88.300,88.440,94130
88.550,2017-09-28,88.590,88.490,88.490,54120
88.650,2017-09-29,88.680,88.500,88.500,22430
88.500,2017-10-09,88.680,88.500,88.680,3870
88.500,2017-10-10,88.500,88.480,88.500,18130
88.560,2017-10-11,88.560,88.420,88.450,20210
88.470,2017-10-12,88.560,88.470,88.560,45900
88.360,2017-10-13,88.500,88.350,88.500,44580
88.140,2017-10-16,88.380,88.060,88.300,27260
87.750,2017-10-17,88.190,87.710,88.100,19650
87.480,2017-10-18,87.800,87.390,87.800,16330
87.360,2017-10-19,87.580,87.320,87.560,47420
87.320,2017-10-20,87.470,87.310,87.470,22020
87.340,2017-10-23,87.420,87.300,87.420,13990
87.270,2017-10-24,87.410,87.240,87.410,4740
87.020,2017-10-25,87.340,87.020,87.340,20590
87.000,2017-10-26,87.500,86.920,87.070,17800
86.720,2017-10-27,86.920,86.710,86.920,17780
86.130,2017-10-30,86.600,86.100,86.590,17620
86.000,2017-10-31,88.130,86.000,88.130,108760
85.930,2017-11-01,86.220,85.920,86.200,100020
85.970,2017-11-02,86.100,85.910,86.050,59800
85.710,2017-11-03,86.010,85.690,85.960,99840
86.240,2017-11-06,86.270,85.700,85.720,157890
85.800,2017-11-07,86.000,85.760,86.000,48000
85.810,2017-11-08,85.830,85.750,85.780,57910
85.750,2017-11-09,85.860,85.680,85.860,476930
85.750,2017-11-10,85.780,85.700,85.760,69810
85.090,2017-11-13,85.750,85.010,85.710,73300
84.520,2017-11-14,85.100,84.500,85.100,69820
85.370,2017-11-15,85.370,84.470,84.680,553220
85.390,2017-11-16,85.460,85.060,85.280,206580
85.160,2017-11-17,86.280,85.150,85.470,30980
85.160,2017-11-20,85.230,85.150,85.170,19200
85.100,2017-11-21,85.490,84.800,85.170,32870
84.800,2017-11-22,85.150,84.800,85.000,47910
84.810,2017-11-23,84.930,84.610,84.800,75740
84.880,2017-11-24,84.970,84.800,84.970,25820
84.850,2017-11-27,85.010,84.850,84.970,15080
84.890,2017-11-28,84.970,84.740,84.740,44970
85.000,2017-11-29,85.000,84.780,84.780,11390
85.110,2017-11-30,85.110,85.010,85.030,54050
85.330,2017-12-01,85.330,85.160,85.160,23030
85.200,2017-12-04,85.330,85.120,85.330,7670
85.360,2017-12-05,85.370,85.130,85.130,83170
85.490,2017-12-06,85.500,85.280,85.310,105470
85.400,2017-12-07,85.490,85.400,85.490,15410
85.390,2017-12-08,85.470,85.300,85.350,3670
85.200,2017-12-11,85.210,85.030,85.210,6460
85.220,2017-12-12,85.280,85.050,85.050,5630
85.200,2017-12-13,85.250,85.110,85.200,107190
85.400,2017-12-14,85.460,85.270,85.270,21800
85.380,2017-12-15,85.500,85.160,85.490,6530
85.290,2017-12-18,85.480,85.170,85.220,12430
85.050,2017-12-19,85.200,85.010,85.200,69780
85.000,2017-12-20,85.100,84.920,85.090,69500
85.030,2017-12-21,85.030,84.970,85.000,44890
85.030,2017-12-22,85.100,84.940,85.100,4830
84.770,2017-12-25,85.000,84.600,84.980,9520
84.350,2017-12-26,84.740,84.280,84.740,44100
83.680,2017-12-27,84.300,83.550,84.300,96920
82.890,2017-12-28,83.880,82.880,83.770,56970
82.870,2017-12-29,83.380,82.710,83.360,409220
83.250,2018-01-02,83.450,82.860,82.980,150390
83.330,2018-01-03,83.350,83.180,83.180,103380
83.370,2018-01-04,83.380,83.310,83.320,104140
83.600,2018-01-05,83.980,83.370,83.370,87270
83.700,2018-01-08,83.700,83.590,83.650,12570
83.680,2018-01-09,83.720,83.600,83.610,7910
83.520,2018-01-10,83.690,83.490,83.620,143280
83.750,2018-01-11,84.330,83.270,83.420,135780
83.700,2018-01-12,83.860,83.550,83.860,6890
83.550,2018-01-15,83.780,83.460,83.650,7820
83.560,2018-01-16,83.690,83.480,83.480,35090
83.520,2018-01-17,83.580,83.520,83.580,12720
83.630,2018-01-18,83.680,83.500,83.500,2050
83.610,2018-01-19,83.610,83.530,83.530,1290
83.560,2018-01-22,83.590,83.510,83.510,4080
83.640,2018-01-23,83.640,83.510,83.510,1290
83.700,2018-01-24,83.700,83.430,83.450,26420
83.550,2018-01-25,83.700,83.490,83.690,90460
83.840,2018-01-26,83.840,83.560,83.650,45520
83.800,2018-01-29,83.990,83.670,83.680,41850
83.780,2018-01-30,83.920,83.700,83.910,18080
83.660,2018-01-31,83.860,83.560,83.780,9380
83.650,2018-02-01,83.660,83.330,83.660,11270
83.660,2018-02-02,83.660,83.550,83.660,10680
83.800,2018-02-05,83.850,83.420,83.420,81760
83.680,2018-02-06,83.930,83.680,83.790,38660
83.670,2018-02-07,83.750,83.510,83.700,21250
83.670,2018-02-08,83.730,83.600,83.620,34380
83.840,2018-02-09,83.860,83.560,83.560,46810
84.170,2018-02-12,84.190,83.810,83.880,45410
84.330,2018-02-13,84.360,84.120,84.120,7930
84.600,2018-02-14,84.610,84.350,84.350,23030
84.550,2018-02-22,84.670,84.410,84.550,65230
84.560,2018-02-23,84.560,84.350,84.540,57550
85.390,2018-02-26,85.490,84.610,84.610,63630
86.230,2018-02-27,86.280,85.310,85.310,45670
86.140,2018-02-28,86.300,85.880,86.100,47880
86.410,2018-03-01,86.680,86.150,86.260,36300
86.540,2018-03-02,86.750,86.420,86.590,35680
85.460,2018-03-05,86.440,85.460,86.440,35770
85.850,2018-03-06,85.900,85.450,85.500,31590
86.210,2018-03-07,86.260,85.870,85.870,50070
86.070,2018-03-08,86.390,86.020,86.340,12690
86.030,2018-03-09,86.270,85.850,86.100,31410
86.080,2018-03-12,86.200,86.030,86.030,27810
85.980,2018-03-13,86.210,85.730,86.140,19650
85.720,2018-03-14,86.010,85.300,85.500,13770
85.830,2018-03-15,85.870,85.500,85.710,23650
85.800,2018-03-16,85.920,85.640,85.800,12160
85.720,2018-03-19,85.910,85.640,85.640,203640
86.140,2018-03-20,86.140,85.690,85.760,134450
86.490,2018-03-21,86.500,86.050,86.100,307010
86.850,2018-03-22,86.850,86.320,86.320,46200
87.810,2018-03-23,87.810,86.860,86.860,176890
87.360,2018-03-26,87.990,87.300,87.990,75590
87.250,2018-03-27,87.420,87.130,87.200,39750
87.420,2018-03-28,87.680,87.160,87.160,46590
87.450,2018-03-29,87.450,87.190,87.210,7470
87.750,2018-03-30,88.050,87.230,88.050,5410
87.560,2018-04-02,87.610,87.410,87.610,18960
87.740,2018-04-03,87.880,87.360,87.370,80080
87.950,2018-04-04,88.000,87.620,87.620,168700
88.760,2018-04-09,88.800,87.900,87.950,308880
88.180,2018-04-10,88.810,88.140,88.710,46630
88.510,2018-04-11,88.510,88.150,88.210,50790
88.360,2018-04-12,88.680,88.050,88.640,82120
88.440,2018-04-13,88.560,88.310,88.350,23720
89.100,2018-04-16,89.120,88.420,88.450,59860
89.390,2018-04-17,89.390,89.000,89.100,23160
91.390,2018-04-18,91.420,89.590,89.590,182400
90.740,2018-04-19,91.230,90.350,90.810,181340
91.270,2018-04-20,91.340,90.680,90.700,99370
90.050,2018-04-23,91.320,90.050,91.310,62950
90.340,2018-04-24,90.580,89.900,90.200,46120
89.920,2018-04-25,90.360,89.900,90.100,81920
89.490,2018-04-26,89.880,89.200,89.880,24510
89.600,2018-04-27,89.750,89.390,89.510,33390
89.380,2018-05-02,89.780,89.320,89.700,27590
89.800,2018-05-03,89.980,89.220,89.400,188680
90.010,2018-05-04,90.110,89.800,89.800,71220
89.700,2018-05-07,90.150,89.010,90.000,139560
89.460,2018-05-08,89.800,89.380,89.520,70360
89.050,2018-05-09,89.380,88.900,89.380,44810
89.810,2018-05-10,89.810,88.810,89.080,20020
89.230,2018-05-11,89.340,89.050,89.080,41190
88.840,2018-05-14,89.240,88.840,89.100,26820
88.920,2018-05-15,88.950,88.800,88.940,6200
88.920,2018-05-16,88.920,88.760,88.800,9760
88.800,2018-05-17,88.900,88.710,88.740,10220
89.170,2018-05-18,89.190,88.800,88.840,118240
89.420,2018-05-21,89.550,88.900,88.920,63600
90.000,2018-05-22,90.000,89.450,89.450,122910
90.210,2018-05-23,90.280,89.800,89.800,157220
90.290,2018-05-24,90.290,89.900,90.100,22120
90.680,2018-05-25,90.680,90.160,90.340,18800
90.600,2018-05-28,90.780,90.540,90.590,17790
90.400,2018-05-29,90.490,90.320,90.470,14070
90.400,2018-05-30,90.850,90.400,90.500,139330
90.300,2018-05-31,90.450,90.100,90.400,79390
90.400,2018-06-01,90.800,90.000,90.190,94550
89.710,2018-06-04,90.770,89.600,90.770,95640
89.620,2018-06-05,89.860,89.520,89.610,7740
89.840,2018-06-06,89.840,89.660,89.660,19770
89.750,2018-06-07,89.910,89.370,89.530,87310
90.000,2018-06-08,90.000,89.670,89.870,20710
90.210,2018-06-11,90.270,89.900,90.100,12440
89.890,2018-06-12,90.190,89.870,90.190,19870
90.000,2018-06-13,90.000,89.880,89.970,22290
90.350,2018-06-14,90.400,90.110,90.170,66960
90.370,2018-06-15,90.590,90.220,90.590,67360
90.700,2018-06-19,90.870,89.700,90.360,452030
90.570,2018-06-20,90.940,90.500,90.940,16730
91.050,2018-06-21,91.280,90.620,90.930,161250
91.280,2018-06-22,91.290,90.980,90.980,9730
90.800,2018-06-25,91.310,90.780,91.310,261660
90.980,2018-06-26,91.170,90.800,90.810,186390
90.980,2018-06-27,91.080,90.830,90.830,64630
91.020,2018-06-28,91.250,91.000,91.000,83440
91.990,2018-06-29,92.280,91.040,91.040,187050
92.010,2018-07-02,92.110,91.920,92.000,134080
92.190,2018-07-03,92.310,91.850,92.000,318970
91.900,2018-07-04,92.100,91.760,92.000,148620
92.590,2018-07-05,92.680,92.190,92.190,148960
92.170,2018-07-06,92.400,91.920,92.400,189920
92.090,2018-07-09,92.100,91.510,91.900,64510
92.100,2018-07-10,92.120,91.810,91.820,21650
92.310,2018-07-11,92.470,92.000,92.430,54020
92.000,2018-07-12,92.270,91.880,92.200,154790
92.180,2018-07-13,92.250,91.950,91.960,61080
92.390,2018-07-16,92.470,92.170,92.170,60800
92.530,2018-07-17,92.570,92.330,92.420,141640
92.770,2018-07-18,92.860,92.360,92.530,167090
93.070,2018-07-19,93.260,92.610,92.940,136770
92.640,2018-07-20,93.810,92.000,93.470,200700
92.650,2018-07-23,93.000,92.510,92.700,120290
92.010,2018-07-24,92.510,91.770,92.500,173520
92.050,2018-07-25,92.100,91.780,91.780,239210
92.010,2018-07-26,92.160,91.800,92.050,256910
91.960,2018-07-27,92.010,91.800,91.950,398480
92.240,2018-07-30,92.300,91.900,92.140,315990
92.810,2018-07-31,92.870,92.250,92.250,433590
92.990,2018-08-01,93.000,92.430,92.800,208790
92.540,2018-08-02,93.340,92.530,92.890,274630
92.950,2018-08-03,93.000,92.610,92.750,423770
92.940,2018-08-06,93.200,92.770,93.100,188550
